source_file,card_id,card_name,status,output_path,source_cdb
c23469398.lua,23469398,Machina Air Raider,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Machina_Air_Raider.lua,cards.cdb
c23471572.lua,23471572,Solomon's Lawbook,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Solomon's_Lawbook.lua,cards.cdb
c2347477.lua,2347477,Micro Coder,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Micro_Coder.lua,cards.cdb
c2347656.lua,2347656,Lovely Labrynth of the Silver Castle,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Lovely_Labrynth_of_the_Silver_Castle.lua,cards.cdb
c23499963.lua,23499963,Springans Watch,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Springans_Watch.lua,cards.cdb
c23512906.lua,23512906,Gold Pride - Leon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gold_Pride_-_Leon.lua,cards.cdb
c23516703.lua,23516703,Summon Limit,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Summon_Limit.lua,cards.cdb
c23526128.lua,23526128,Blitzclique Return Stroke,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Blitzclique_Return_Stroke.lua,cards.cdb
c23530726.lua,23530726,Surgical Striker - S.P.E.C.T.R.A.,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Surgical_Striker_-_S.P.E.C.T.R.A.lua,cards.cdb
c23535429.lua,23535429,Stronghold Guardian,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Stronghold_Guardian.lua,cards.cdb
c23536866.lua,23536866,Gazer Shark,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gazer_Shark.lua,cards.cdb
c23545031.lua,23545031,Mermail Abyssalacia,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mermail_Abyssalacia.lua,cards.cdb
c23557835.lua,23557835,Dimension Fusion,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dimension_Fusion.lua,cards.cdb
c23558733.lua,23558733,Phoenixian Cluster Amaryllis,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Phoenixian_Cluster_Amaryllis.lua,cards.cdb
c23562407.lua,23562407,Noble Arms - Caliburn,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Noble_Arms_-_Caliburn.lua,cards.cdb
c2356994.lua,2356994,Great Long Nose,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Great_Long_Nose.lua,cards.cdb
c23571046.lua,23571046,Quillbolt Hedgehog,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Quillbolt_Hedgehog.lua,cards.cdb
c23581825.lua,23581825,Rank-Up-Magic Soul Shave Force,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Rank-Up-Magic_Soul_Shave_Force.lua,cards.cdb
c23587624.lua,23587624,A Wild Monster Appears!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\A_Wild_Monster_Appears!.lua,cards.cdb
c2359348.lua,2359348,Pendulum Area,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Pendulum_Area.lua,cards.cdb
c23599634.lua,23599634,Artmage Pact -Awakening-,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Artmage_Pact_-Awakening-.lua,cards.cdb
c23603403.lua,23603403,Raidraptor - Satellite Cannon Falcon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Raidraptor_-_Satellite_Cannon_Falcon.lua,cards.cdb
c23611122.lua,23611122,Sudden Thunder Swamp,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sudden_Thunder_Swamp.lua,cards.cdb
c23615409.lua,23615409,Insect Barrier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Insect_Barrier.lua,cards.cdb
c23617756.lua,23617756,Exxod Fires of Rage,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Exxod_Fires_of_Rage.lua,cards.cdb
c23619206.lua,23619206,"Simorgh, Bird of Calamity",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Simorgh,_Bird_of_Calamity.lua",cards.cdb
c23623653.lua,23623653,Spiritual Beast Tamer Lara,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Spiritual_Beast_Tamer_Lara.lua,cards.cdb
c23626223.lua,23626223,Statue of Anguish Pattern,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Statue_of_Anguish_Pattern.lua,cards.cdb
c2362787.lua,2362787,Light of Redemption,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Light_of_Redemption.lua,cards.cdb
c23639291.lua,23639291,Raging Cloudian,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Raging_Cloudian.lua,cards.cdb
c2364438.lua,2364438,Mayakashi Return,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mayakashi_Return.lua,cards.cdb
c23649496.lua,23649496,Number 18: Heraldry Patriarch,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_18_Heraldry_Patriarch.lua,cards.cdb
c23656668.lua,23656668,Gravity Controller,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gravity_Controller.lua,cards.cdb
c23657016.lua,23657016,Tenpai Dragon Genroku,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tenpai_Dragon_Genroku.lua,cards.cdb
c23672629.lua,23672629,Valiant Shark Lancer,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Valiant_Shark_Lancer.lua,cards.cdb
c23681456.lua,23681456,Madolchepalooza,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Madolchepalooza.lua,cards.cdb
c2368215.lua,2368215,Abyss Actor - Hyper Director,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Abyss_Actor_-_Hyper_Director.lua,cards.cdb
c23689428.lua,23689428,Infinitrack Goliath,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Infinitrack_Goliath.lua,cards.cdb
c23689697.lua,23689697,Mobius the Mega Monarch,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mobius_the_Mega_Monarch.lua,cards.cdb
c23693634.lua,23693634,Colossal Fighter,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Colossal_Fighter.lua,cards.cdb
c2370081.lua,2370081,Steel Shell,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Steel_Shell.lua,cards.cdb
c23701465.lua,23701465,Primal Seed,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Primal_Seed.lua,cards.cdb
c2371506.lua,2371506,Xyz Reflect,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Xyz_Reflect.lua,cards.cdb
c23720856.lua,23720856,Zubababancho Gagagacoat,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Zubababancho_Gagagacoat.lua,cards.cdb
c2372506.lua,2372506,Chaos Magical Hats,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Chaos_Magical_Hats.lua,cards.cdb
c23732205.lua,23732205,Dillingerous Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dillingerous_Dragon.lua,cards.cdb
c23738096.lua,23738096,Supply Soldier of the Indestructible Insects,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Supply_Soldier_of_the_Indestructible_Insects.lua,test-update.cdb
c23740893.lua,23740893,Yosenju Kodam,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Yosenju_Kodam.lua,cards.cdb
c23746827.lua,23746827,Million-Century Ice Prison,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Million-Century_Ice_Prison.lua,cards.cdb
c23756165.lua,23756165,Allure Queen LV5,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Allure_Queen_LV5.lua,cards.cdb
c2376209.lua,2376209,Paleozoic Eldonia,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Paleozoic_Eldonia.lua,cards.cdb
c23770284.lua,23770284,Strong Wind Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Strong_Wind_Dragon.lua,cards.cdb
c2377034.lua,2377034,Neo Flamvell Hedgehog,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Neo_Flamvell_Hedgehog.lua,cards.cdb
c23776077.lua,23776077,Hazy Flame Basiltrice,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Hazy_Flame_Basiltrice.lua,cards.cdb
c23782705.lua,23782705,Machina Sniper,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Machina_Sniper.lua,cards.cdb
c23784496.lua,23784496,Abyss Script - Opening Ceremony,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Abyss_Script_-_Opening_Ceremony.lua,cards.cdb
c23790299.lua,23790299,Altergeist Memorygant,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Altergeist_Memorygant.lua,cards.cdb
c23792058.lua,23792058,Speedroid Hexasaucer,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Speedroid_Hexasaucer.lua,cards.cdb
c23804920.lua,23804920,Divine Scorpion Beast of Serket,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Divine_Scorpion_Beast_of_Serket.lua,cards.cdb
c23812568.lua,23812568,Additional Mirror Level 7,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Additional_Mirror_Level_7.lua,cards.cdb
c23829452.lua,23829452,Artmage Power Patron,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Artmage_Power_Patron.lua,test-update.cdb
c23837054.lua,23837054,Ogdoadic Calling,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ogdoadic_Calling.lua,cards.cdb
c23842445.lua,23842445,Nitro Unit,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Nitro_Unit.lua,cards.cdb
c23846921.lua,23846921,Arcana Force XXI - The World,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Arcana_Force_XXI_-_The_World.lua,cards.cdb
c23848752.lua,23848752,Heroic Champion - Jarngreipr,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Heroic_Champion_-_Jarngreipr.lua,cards.cdb
c23850421.lua,23850421,Jack Wyvern,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Jack_Wyvern.lua,cards.cdb
c23851033.lua,23851033,Odd-Eyes Gravity Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Odd-Eyes_Gravity_Dragon.lua,cards.cdb
c23856331.lua,23856331,"Inferno of the Sacred Beasts - Uria, Lord of Searing Flames",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Inferno_of_the_Sacred_Beasts_-_Uria,_Lord_of_Searing_Flames.lua",cards.cdb
c23857661.lua,23857661,Bujingi Fox,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bujingi_Fox.lua,cards.cdb
c23869735.lua,23869735,Fossil Excavation,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fossil_Excavation.lua,cards.cdb
c23874409.lua,23874409,"Karakuri Shogun mdl 00 ""Burei""",written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Karakuri_Shogun_mdl_00_Burei.lua,cards.cdb
c23893227.lua,23893227,Cyber Dragon Core,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cyber_Dragon_Core.lua,cards.cdb
c23898021.lua,23898021,"Lilith, Lady of Lament",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Lilith,_Lady_of_Lament.lua",cards.cdb
c23899727.lua,23899727,Mermail Abysslinde,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mermail_Abysslinde.lua,cards.cdb
c2390019.lua,2390019,Ojamassimilation,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ojamassimilation.lua,cards.cdb
c23912837.lua,23912837,Resh Shaddoll Incarnation,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Resh_Shaddoll_Incarnation.lua,cards.cdb
c23915499.lua,23915499,Crashbug Y,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Crashbug_Y.lua,cards.cdb
c23920796.lua,23920796,Mimighoul Cerberus,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mimighoul_Cerberus.lua,cards.cdb
c23924608.lua,23924608,Heavy Storm Duster,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Heavy_Storm_Duster.lua,cards.cdb
c23927545.lua,23927545,Jurrac Protops,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Jurrac_Protops.lua,cards.cdb
c23927567.lua,23927567,An Owl of Luck,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\An_Owl_of_Luck.lua,cards.cdb
c23931679.lua,23931679,Ocean Dragon Lord - Kairyu-Shin,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ocean_Dragon_Lord_-_Kairyu-Shin.lua,cards.cdb
c23935886.lua,23935886,Draco Masters of the Tenyi,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Draco_Masters_of_the_Tenyi.lua,cards.cdb
c23950192.lua,23950192,Cryomancer of the Ice Barrier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cryomancer_of_the_Ice_Barrier.lua,cards.cdb
c2396042.lua,2396042,Steel Cavalry of Dinon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Steel_Cavalry_of_Dinon.lua,cards.cdb
c23965033.lua,23965033,Amazoness Augusta,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Amazoness_Augusta.lua,cards.cdb
c23965037.lua,23965037,Doriado's Blessing,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Doriado's_Blessing.lua,cards.cdb
c23969415.lua,23969415,Beta Evolution Pill - Ultranscendance,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Beta_Evolution_Pill_-_Ultranscendance.lua,cards.cdb
c23971061.lua,23971061,Doublebyte Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Doublebyte_Dragon.lua,cards.cdb
c23979249.lua,23979249,Bujin Arasuda,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bujin_Arasuda.lua,cards.cdb
c23995346.lua,23995346,Blue-Eyes Ultimate Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Blue-Eyes_Ultimate_Dragon.lua,cards.cdb
c23998625.lua,23998625,Number 53: Heart-eartH,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_53_Heart-eartH.lua,cards.cdb
c24010609.lua,24010609,Sky Striker Mecha Modules - Multirole,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sky_Striker_Mecha_Modules_-_Multirole.lua,cards.cdb
c24019092.lua,24019092,Igknight Paladin,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Igknight_Paladin.lua,cards.cdb
c24019261.lua,24019261,Emergency Assistance,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Emergency_Assistance.lua,cards.cdb
c24025620.lua,24025620,Twin-Shield Defender,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Twin-Shield_Defender.lua,cards.cdb
c24027078.lua,24027078,"Morgan, the Enchantress of Avalon",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Morgan,_the_Enchantress_of_Avalon.lua",cards.cdb
c24037702.lua,24037702,March of the Dark Brigade,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\March_of_the_Dark_Brigade.lua,cards.cdb
c2403771.lua,2403771,Power Tool Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Power_Tool_Dragon.lua,cards.cdb
c24040093.lua,24040093,Fabled Grimro,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fabled_Grimro.lua,cards.cdb
c24050692.lua,24050692,Ogdoadic Water Lily,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ogdoadic_Water_Lily.lua,cards.cdb
c24056179.lua,24056179,Capsule Monster Chess,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Capsule_Monster_Chess.lua,cards.cdb
c2405631.lua,2405631,"Guoglim, Spear of the Ghoti",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Guoglim,_Spear_of_the_Ghoti.lua",cards.cdb
c24062258.lua,24062258,Secret Sect Druid Dru,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Secret_Sect_Druid_Dru.lua,cards.cdb
c24068492.lua,24068492,Just Desserts,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Just_Desserts.lua,cards.cdb
c24070330.lua,24070330,Symphonic Warrior Rockks,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Symphonic_Warrior_Rockks.lua,cards.cdb
c2407147.lua,2407147,Laval Volcano Handmaiden,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Laval_Volcano_Handmaiden.lua,cards.cdb
c2407234.lua,2407234,Number 69: Heraldry Crest,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_69_Heraldry_Crest.lua,cards.cdb
c24073068.lua,24073068,Gouki Suprex,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gouki_Suprex.lua,cards.cdb
c24079759.lua,24079759,Goblin Biker Dugg Charger,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Goblin_Biker_Dugg_Charger.lua,cards.cdb
c24081957.lua,24081957,Sinful Spoils of Subversion - Snake-Eye,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sinful_Spoils_of_Subversion_-_Snake-Eye.lua,cards.cdb
c24082387.lua,24082387,Crop Circles,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Crop_Circles.lua,cards.cdb
c24087580.lua,24087580,Amazoness Silver Sword Master,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Amazoness_Silver_Sword_Master.lua,cards.cdb
c24088928.lua,24088928,Skull Archfiend of Chaos,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Skull_Archfiend_of_Chaos.lua,cards.cdb
c24092792.lua,24092792,Elfnotes: Rhapsodia of Madness,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Elfnotes_Rhapsodia_of_Madness.lua,cards.cdb
c24094258.lua,24094258,Heavymetalfoes Electrumite,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Heavymetalfoes_Electrumite.lua,cards.cdb
c24094653.lua,24094653,Polymerization,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Polymerization.lua,test-update.cdb
c24096228.lua,24096228,Double Spell,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Double_Spell.lua,cards.cdb
c24096499.lua,24096499,"Valerifawn, Mystical Beast of the Forest",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Valerifawn,_Mystical_Beast_of_the_Forest.lua",cards.cdb
c24101897.lua,24101897,Ghostrick Nekomusume,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ghostrick_Nekomusume.lua,cards.cdb
c24103628.lua,24103628,Phantom Magician,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Phantom_Magician.lua,cards.cdb
c24104865.lua,24104865,Alien Mother,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Alien_Mother.lua,cards.cdb
c2411269.lua,2411269,Agave Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Agave_Dragon.lua,cards.cdb
c24128274.lua,24128274,Deepsea Warrior,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Deepsea_Warrior.lua,cards.cdb
c24131534.lua,24131534,Igknight Squire,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Igknight_Squire.lua,cards.cdb
c24137081.lua,24137081,Drill Barnacle,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Drill_Barnacle.lua,cards.cdb
c24140059.lua,24140059,A Cat of Ill Omen,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\A_Cat_of_Ill_Omen.lua,cards.cdb
c2414168.lua,2414168,Interrupt Resistor,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Interrupt_Resistor.lua,cards.cdb
c24150026.lua,24150026,"Karakuri Muso mdl 818 ""Haipa""",written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Karakuri_Muso_mdl_818_Haipa.lua,cards.cdb
